"DATAH","SECONDS","NANOSECONDS","NDX","DIAG","REMARK","DATE","TIME","H2O","CO2","CH4","CAVITY_P","CAVITY_T","LASER_PHASE_P","LASER_T","RESIDUAL","RING_DOWN_TIME","THERMAL_ENCLOSURE_T","PHASE_ERROR","LASER_T_SHIFT","INPUT_VOLTAGE","CHK","DATETIME","time_CST","REMARK_ID","time_elapsed","efflux_tree","Site","Treatment","RATE_CO2","RATE_CO2_molmol","RATE_CH4","RATE_CH4_molmol","CO2_flux.mol.s","CH4_flux.mol.s","CO2_flux.mol.m2.s","CH4_flux.mol.m2.s","CO2_flux.umol.m2.s","CH4_flux.umol.m2.s","Q1","Q3","IQR","is_outlier_ch4","is_outlier_co2"
"DATA",1736508887,815313100,50128,0,"","2025-01-10","11:34:47",25396.641,475.29404,1983.8126,40.6639,55.0003,29.364,37.6488,0.00403972,12.1225,54.5005,51,-0.524123,14.8178,215,2025-01-10 11:34:47,2025-01-10 11:34:47,"1",0.766666666666667,"v1","S4","Elevated",1.05572999999998,1.05572999999998e-06,1.05420000000004,1.05420000000004e-09,1.95730884405686e-08,1.95447224518092e-11,2.76134869125652e-06,2.75734685035262e-09,2.76134869125652,0.00275734685035262,-1.5379885424737,2.50806878018298,4.04605732265668,TRUE,FALSE
"DATA",1736508888,815313100,50132,0,"","2025-01-10","11:34:48",25410.494,475.92996,1983.9554,40.6635,55.0003,29.3644,37.6488,0.00403161,12.122,54.5005,103.25,-0.524123,14.817,95,2025-01-10 11:34:48,2025-01-10 11:34:48,"1",0.783333333333333,"v1","S4","Elevated",0.635919999999999,6.35919999999999e-07,0.142800000000079,1.42800000000079e-10,1.17898690016639e-08,2.64749228431019e-12,1.66330108999827e-06,3.73505151043975e-10,1.66330108999827,0.000373505151043975,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508889,815313100,50136,0,"","2025-01-10","11:34:49",25426.883,475.80121,1983.5911,40.6644,55.0003,29.364,37.6488,0.00404579,12.1218,54.5005,-119.75,-0.524123,14.8174,206,2025-01-10 11:34:49,2025-01-10 11:34:49,"1",0.8,"v1","S4","Elevated",-0.128749999999968,-1.28749999999968e-07,-0.364299999999957,-3.64299999999957e-10,-2.38700722412229e-09,-6.75407170289604e-12,-3.36756219866059e-07,-9.52856628327932e-10,-0.336756219866059,-0.000952856628327932,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508890,815313100,50140,0,"","2025-01-10","11:34:50",25444.549,474.85278,1983.1963,40.6627,55.0003,29.3607,37.6488,0.00410528,12.122,54.5005,-79.75,-0.524123,14.8174,149,2025-01-10 11:34:50,2025-01-10 11:34:50,"1",0.816666666666667,"v1","S4","Elevated",-0.94843000000003,-9.4843000000003e-07,-0.394800000000032,-3.94800000000032e-10,-1.7583761254951e-08,-7.31953749191294e-12,-2.48069671151577e-06,-1.03263188817991e-09,-2.48069671151577,-0.00103263188817991,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508891,815313100,50144,0,"","2025-01-10","11:34:51",25467.352,477.0932,1983.1411,40.6635,55.0003,29.3591,37.6488,0.00406996,12.1222,54.5005,117.25,-0.524123,14.817,83,2025-01-10 11:34:51,2025-01-10 11:34:51,"1",0.833333333333333,"v1","S4","Elevated",2.24042000000003,2.24042000000003e-06,-0.0552000000000135,-5.52000000000135e-11,4.15370774762676e-08,-1.02340037880866e-12,5.86000287466028e-06,-1.44380142420315e-10,5.86000287466029,-0.000144380142420315,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508892,815313100,50148,0,"","2025-01-10","11:34:52",25486.713,477.90405,1983.2635,40.6631,55.0003,29.3599,37.6488,0.0040893,12.1217,54.5005,-44.75,-0.524123,14.817,103,2025-01-10 11:34:52,2025-01-10 11:34:52,"1",0.85,"v1","S4","Elevated",0.810849999999959,8.10849999999959e-07,0.122399999999971,1.22399999999971e-10,1.50330470499413e-08,2.2692791008355e-12,2.12084490002678e-06,3.20147272323152e-10,2.12084490002678,0.000320147272323152,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508893,814982891,50152,0,"","2025-01-10","11:34:53",25504.711,477.27917,1983.5929,40.6639,55.0003,29.3562,37.6488,0.00416266,12.1217,54.5005,3,-0.524123,14.8174,237,2025-01-10 11:34:53,2025-01-10 11:34:53,"1",0.866666666666667,"v1","S4","Elevated",-0.624879999999962,-6.24879999999962e-07,0.329400000000078,3.29400000000078e-10,-1.15851889259015e-08,6.10703052136904e-12,-1.63442506151411e-06,8.61572806399483e-10,-1.63442506151411,0.000861572806399483,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508894,814982891,50156,0,"","2025-01-10","11:34:54",25517.564,481.98071,1984.006,40.6652,55.0003,29.3599,37.6488,0.00404789,12.1218,54.5007,105.25,-0.524123,14.8178,192,2025-01-10 11:34:54,2025-01-10 11:34:54,"1",0.883333333333333,"v1","S4","Elevated",4.70153999999997,4.70153999999997e-06,0.413099999999986,4.13099999999986e-10,8.71659024815737e-08,7.65881696532139e-12,1.22972647607724e-05,1.08049704409086e-09,12.2972647607724,0.00108049704409086,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,TRUE
"DATA",1736508895,814982891,50160,0,"","2025-01-10","11:34:55",25530.127,482.70941,1984.3105,40.6639,55.0003,29.3603,37.6488,0.00407155,12.1217,54.5005,75.5,-0.524123,14.8166,110,2025-01-10 11:34:55,2025-01-10 11:34:55,"1",0.9,"v1","S4","Elevated",0.728700000000003,7.28700000000003e-07,0.304499999999962,3.04499999999962e-10,1.35099973919872e-08,5.64538795918701e-12,1.90597481488512e-06,7.9644480737264e-10,1.90597481488512,0.00079644480737264,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508896,814982891,50164,0,"","2025-01-10","11:34:56",25544.109,485.17743,1984.4844,40.6648,55.0003,29.3615,37.6488,0.0040501,12.1214,54.5005,12.5,-0.524123,14.8182,65,2025-01-10 11:34:56,2025-01-10 11:34:56,"1",0.916666666666667,"v1","S4","Elevated",2.46802000000002,2.46802000000002e-06,0.173900000000003,1.73900000000003e-10,4.57567500526588e-08,3.22408199048526e-12,6.45530940391491e-06,4.54849760269695e-10,6.4553094039149,0.000454849760269695,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508897,814982891,50168,0,"","2025-01-10","11:34:57",25558.688,486.34958,1984.4883,40.6648,55.0003,29.3623,37.649,0.00406315,12.1212,54.5009,20.5,-0.524123,14.819,52,2025-01-10 11:34:57,2025-01-10 11:34:57,"1",0.933333333333333,"v1","S4","Elevated",1.17214999999999,1.17214999999999e-06,0.00389999999993051,3.89999999993052e-12,2.17314991670339e-08,7.23054615449583e-14,3.06585478148423e-06,1.02007709316859e-11,3.06585478148423,1.02007709316859e-05,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508898,814982891,50172,0,"","2025-01-10","11:34:58",25569.449,487.86307,1984.8337,40.6652,55.0003,29.3628,37.649,0.0040645,12.1212,54.5007,-36,-0.524123,14.8194,251,2025-01-10 11:34:58,2025-01-10 11:34:58,"1",0.95,"v1","S4","Elevated",1.51348999999999,1.51348999999999e-06,0.345399999999927,3.45399999999927e-10,2.80598956399046e-08,6.4036683123252e-12,3.95865764042877e-06,9.03422123042648e-10,3.95865764042877,0.000903422123042648,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508899,814982891,50176,0,"","2025-01-10","11:34:59",25582.623,487.48495,1984.6417,40.6639,55.0003,29.3623,37.6488,0.00413036,12.1215,54.5011,55.75,-0.524123,14.8198,206,2025-01-10 11:34:59,2025-01-10 11:34:59,"1",0.966666666666667,"v1","S4","Elevated",-0.378119999999967,-3.78119999999967e-07,-0.192000000000007,-1.92000000000007e-10,-7.01029259483702e-09,-3.55965349150766e-12,-9.89003975578832e-07,-5.02191799722732e-10,-0.989003975578832,-0.000502191799722732,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508900,814670085,50180,0,"","2025-01-10","11:35:00",25592.229,489.55466,1984.8062,40.6648,55.0003,29.3632,37.6488,0.00409592,12.1212,54.5005,9.5,-0.524123,14.817,9,2025-01-10 11:35:00,2025-01-10 11:35:00,"1",0.983333333333333,"v1","S4","Elevated",2.06970999999999,2.06970999999999e-06,0.164500000000089,1.64500000000089e-10,3.83721376453541e-08,3.04980728829846e-12,5.4134968218963e-06,4.30263286741828e-10,5.4134968218963,0.000430263286741828,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508901,814670085,50184,0,"","2025-01-10","11:35:01",25604.346,490.69458,1984.7764,40.6644,55.0003,29.3595,37.6488,0.00411891,12.1212,54.5005,-36.75,-0.524123,14.8174,214,2025-01-10 11:35:01,2025-01-10 11:35:01,"1",1,"v1","S4","Elevated",1.13991999999996,1.13991999999996e-06,-0.0298000000000229,-2.98000000000229e-11,2.11339594168704e-08,-5.52487885661488e-13,2.98155456427029e-06,-7.79443522486893e-11,2.98155456427029,-7.79443522486893e-05,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508902,814670085,50188,0,"","2025-01-10","11:35:02",25616.645,492.02271,1984.8669,40.6648,55.0003,29.3599,37.6488,0.00411434,12.121,54.5005,-19.25,-0.524123,14.8166,160,2025-01-10 11:35:02,2025-01-10 11:35:02,"1",1.01666666666667,"v1","S4","Elevated",1.32813000000004,1.32813000000004e-06,0.09050000000002,9.050000000002e-11,2.46233468316461e-08,1.67785750511199e-12,3.47383330711327e-06,2.36710197265185e-10,3.47383330711327,0.000236710197265185,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508903,814670085,50192,0,"","2025-01-10","11:35:03",25629.771,494.8063,1984.9644,40.6652,55.0003,29.3595,37.649,0.00409556,12.1207,54.5005,64,-0.524123,14.8162,174,2025-01-10 11:35:03,2025-01-10 11:35:03,"1",1.03333333333333,"v1","S4","Elevated",2.78359,2.78359e-06,0.0975000000000819,9.75000000000819e-11,5.16073742834658e-08,1.80763653865768e-12,7.28070870724035e-06,2.55019273296904e-10,7.28070870724035,0.000255019273296904,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508904,814670085,50196,0,"","2025-01-10","11:35:04",25639.543,496.43176,1984.7832,40.6652,55.0003,29.3611,37.649,0.00408669,12.1201,54.5005,105,-0.524123,14.8154,5,2025-01-10 11:35:04,2025-01-10 11:35:04,"1",1.05,"v1","S4","Elevated",1.62545999999998,1.62545999999998e-06,-0.18119999999999,-1.8119999999999e-10,3.0135803980759e-08,-3.35942298261004e-12,4.25152438946494e-06,-4.73943510988284e-10,4.25152438946494,-0.000473943510988284,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508905,814670085,50200,0,"","2025-01-10","11:35:05",25650.742,498.78476,1985.0074,40.6652,55.0003,29.3632,37.6488,0.0040655,12.1204,54.5005,43.75,-0.524123,14.8162,98,2025-01-10 11:35:05,2025-01-10 11:35:05,"1",1.06666666666667,"v1","S4","Elevated",2.35300000000001,2.35300000000001e-06,0.224199999999882,2.24199999999883e-10,4.36242951329023e-08,4.15663704581025e-12,6.15446512889348e-06,5.86413549467569e-10,6.15446512889348,0.000586413549467569,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508906,814670085,50204,0,"","2025-01-10","11:35:06",25661.275,500.04785,1985.0096,40.6656,55.0003,29.3632,37.6488,0.00405855,12.1204,54.5005,-20.25,-0.524123,14.8158,186,2025-01-10 11:35:06,2025-01-10 11:35:06,"1",1.08333333333333,"v1","S4","Elevated",1.26308999999998,1.26308999999998e-06,0.00220000000012988,2.20000000012988e-12,2.34175142113966e-08,4.07876962592649e-14,3.30371583495703e-06,5.75428103882912e-12,3.30371583495703,5.75428103882912e-06,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508907,814670085,50208,0,"","2025-01-10","11:35:07",25671.188,501.0264,1985.2004,40.6668,55.0003,29.3628,37.6488,0.00403283,12.1206,54.5005,24,-0.524123,14.8162,192,2025-01-10 11:35:07,2025-01-10 11:35:07,"1",1.1,"v1","S4","Elevated",0.978550000000041,9.78550000000041e-07,0.190799999999854,1.90799999999854e-10,1.81421818964314e-08,3.53740565718289e-12,2.5594780500973e-06,4.99053100974063e-10,2.5594780500973,0.000499053100974063,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508908,814351081,50212,0,"","2025-01-10","11:35:08",25679.924,500.71835,1985.1013,40.6635,55.0003,29.3632,37.6488,0.00410216,12.1204,54.5005,-54,-0.524123,14.8154,19,2025-01-10 11:35:08,2025-01-10 11:35:08,"1",1.11666666666667,"v1","S4","Elevated",-0.308050000000037,-3.08050000000037e-07,-0.0990999999999076,-9.90999999999076e-11,-5.71120446905742e-09,-1.83730031775035e-12,-8.05730124503126e-07,-2.59204204960804e-10,-0.805730124503126,-0.000259204204960804,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508909,814351081,50216,0,"","2025-01-10","11:35:09",25692.197,501.87244,1985.1597,40.666,55.0003,29.3644,37.6488,0.00408873,12.1206,54.5005,36.25,-0.524123,14.8154,116,2025-01-10 11:35:09,2025-01-10 11:35:09,"1",1.13333333333333,"v1","S4","Elevated",1.15409,1.15409e-06,0.0583999999998923,5.83999999998923e-11,2.13966692604891e-08,1.08272793699821e-12,3.01861736532283e-06,1.5275000574871e-10,3.01861736532283,0.00015275000574871,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508910,814351081,50220,0,"","2025-01-10","11:35:10",25700.729,503.69431,1985.1345,40.6656,55.0003,29.3632,37.6488,0.00409064,12.1197,54.5005,-47.25,-0.524123,14.8158,180,2025-01-10 11:35:10,2025-01-10 11:35:10,"1",1.15,"v1","S4","Elevated",1.82186999999999,1.82186999999999e-06,-0.0252000000000407,-2.52000000000407e-11,3.37772182633999e-08,-4.67204520761118e-13,4.76525090708757e-06,-6.59126737137126e-11,4.76525090708757,-6.59126737137127e-05,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508911,814351081,50224,0,"","2025-01-10","11:35:11",25709.662,505.33972,1985.313,40.6652,55.0003,29.3615,37.6488,0.00408479,12.1199,54.5005,49.5,-0.524123,14.8151,48,2025-01-10 11:35:11,2025-01-10 11:35:11,"1",1.16666666666667,"v1","S4","Elevated",1.64541000000003,1.64541000000003e-06,0.178500000000213,1.78500000000213e-10,3.05056742263619e-08,3.30936535538985e-12,4.30370525615501e-06,4.66881438805266e-10,4.30370525615501,0.000466881438805266,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508912,814351081,50228,0,"","2025-01-10","11:35:12",25719.176,508.35995,1985.4117,40.6672,55.0003,29.3644,37.6488,0.0040465,12.1203,54.5005,85.5,-0.524123,14.8162,50,2025-01-10 11:35:12,2025-01-10 11:35:12,"1",1.18333333333333,"v1","S4","Elevated",3.02023000000003,3.02023000000003e-06,0.098700000000008,9.8700000000008e-11,5.59946472117493e-08,1.82988437297823e-12,7.89966010039866e-06,2.58157972044978e-10,7.89966010039866,0.000258157972044978,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508913,814351081,50232,0,"","2025-01-10","11:35:13",25728.098,510.09882,1985.4727,40.6664,55.0003,29.3648,37.6488,0.00406215,12.1199,54.5005,-17.5,-0.524123,14.8158,157,2025-01-10 11:35:13,2025-01-10 11:35:13,"1",1.2,"v1","S4","Elevated",1.73886999999996,1.73886999999996e-06,0.0609999999999218,6.09999999999218e-11,3.22384097227998e-08,1.13093157802959e-12,4.54815757699904e-06,1.59550519703366e-10,4.54815757699904,0.000159550519703366,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508914,814351081,50236,0,"","2025-01-10","11:35:14",25735.094,511.56766,1985.6522,40.666,55.0003,29.3652,37.6488,0.00406286,12.1197,54.5007,-0.25,-0.524123,14.817,47,2025-01-10 11:35:14,2025-01-10 11:35:14,"1",1.21666666666667,"v1","S4","Elevated",1.46884,1.46884e-06,0.179499999999962,1.79499999999962e-10,2.723209080451e-08,3.32790521732013e-12,3.84187189117036e-06,4.69497021094832e-10,3.84187189117036,0.000469497021094832,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508915,814033031,50240,0,"","2025-01-10","11:35:15",25745.24,513.05652,1985.6014,40.666,55.0003,29.3648,37.6488,0.00408552,12.1194,54.5007,8.25,-0.524123,14.817,187,2025-01-10 11:35:15,2025-01-10 11:35:15,"1",1.23333333333333,"v1","S4","Elevated",1.48885999999999,1.48885999999999e-06,-0.0507999999999811,-5.07999999999811e-11,2.76032588404471e-08,-9.41824986294348e-13,3.89423584862058e-06,-1.32871580343252e-10,3.89423584862059,-0.000132871580343252,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508916,814033031,50244,0,"","2025-01-10","11:35:16",25753.453,513.82953,1985.6458,40.6656,55.0003,29.3632,37.6488,0.0040972,12.1198,54.5007,-22.75,-0.524123,14.817,105,2025-01-10 11:35:16,2025-01-10 11:35:16,"1",1.25,"v1","S4","Elevated",0.773009999999999,7.73009999999999e-07,0.044399999999996,4.4399999999996e-11,1.43314986743241e-08,8.23169869911041e-13,2.02187126616486e-06,1.16131853685867e-10,2.02187126616486,0.000116131853685867,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508917,814033031,50248,0,"","2025-01-10","11:35:17",25759.146,515.85938,1985.7675,40.666,55.0003,29.3619,37.6488,0.0040823,12.1194,54.5005,-31.75,-0.524123,14.8182,118,2025-01-10 11:35:17,2025-01-10 11:35:17,"1",1.26666666666667,"v1","S4","Elevated",2.02985000000001,2.02985000000001e-06,0.121699999999919,1.21699999999919e-10,3.7633138748628e-08,2.25630119748009e-12,5.30923971180809e-06,3.18316364719862e-10,5.30923971180809,0.000318316364719862,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508918,814033031,50252,0,"","2025-01-10","11:35:18",25767.139,518.12909,1985.7979,40.6668,55.0003,29.3623,37.6488,0.00406205,12.1196,54.5005,22.25,-0.524123,14.8154,164,2025-01-10 11:35:18,2025-01-10 11:35:18,"1",1.28333333333333,"v1","S4","Elevated",2.26971000000003,2.26971000000003e-06,0.0304000000000997,3.04000000000997e-11,4.2080110032342e-08,5.63611802823873e-13,5.93661327994091e-06,7.95137016230236e-11,5.93661327994091,7.95137016230236e-05,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508919,814033031,50256,0,"","2025-01-10","11:35:19",25776.361,518.841,1986.1097,40.6664,55.0003,29.3623,37.6488,0.0040708,12.1196,54.5005,18.25,-0.524123,14.8158,8,2025-01-10 11:35:19,2025-01-10 11:35:19,"1",1.3,"v1","S4","Elevated",0.711909999999989,7.11909999999989e-07,0.311799999999948,3.11799999999948e-10,1.31987131100994e-08,5.78072895131178e-12,1.86205918823224e-06,8.15538558091229e-10,1.86205918823224,0.000815538558091229,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508920,814033031,50260,0,"","2025-01-10","11:35:20",25783.174,519.02209,1985.8527,40.6644,55.0003,29.3636,37.6488,0.00413067,12.1199,54.5005,-125.5,-0.524123,14.8143,179,2025-01-10 11:35:20,2025-01-10 11:35:20,"1",1.31666666666667,"v1","S4","Elevated",0.18109000000004,1.8109000000004e-07,-0.257000000000062,-2.57000000000062e-10,3.35738359779813e-09,-4.76474451727945e-12,4.73655796936491e-07,-6.72204648587335e-10,0.473655796936491,-0.000672204648587335,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508921,814033031,50264,0,"","2025-01-10","11:35:21",25791.395,519.86554,1986.0903,40.6648,55.0003,29.3603,37.6488,0.00416468,12.1192,54.5005,2.75,-0.524123,14.8147,106,2025-01-10 11:35:21,2025-01-10 11:35:21,"1",1.33333333333333,"v1","S4","Elevated",0.843449999999962,8.43449999999962e-07,0.237600000000157,2.37600000000157e-10,1.56374465490202e-08,4.40507119574347e-12,2.20611288268804e-06,6.21462352157267e-10,2.20611288268804,0.000621462352157267,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508922,814033031,50268,0,"","2025-01-10","11:35:22",25798.373,525.0351,1986.5586,40.6672,55.0003,29.3603,37.6488,0.00407294,12.119,54.5005,86.75,-0.524123,14.8147,61,2025-01-10 11:35:22,2025-01-10 11:35:22,"1",1.35,"v1","S4","Elevated",5.16956000000005,5.16956000000005e-06,0.468299999999999,4.68299999999999e-10,9.58429286643636e-08,8.68221734413006e-12,1.35214095842426e-05,1.22487718651118e-09,13.5214095842426,0.00122487718651118,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,TRUE
"DATA",1736508923,813708066,50272,0,"","2025-01-10","11:35:23",25805.572,525.75909,1986.3815,40.6656,55.0003,29.3623,37.6488,0.00409965,12.1188,54.5005,56,-0.524123,14.8147,35,2025-01-10 11:35:23,2025-01-10 11:35:23,"1",1.36666666666667,"v1","S4","Elevated",0.723989999999958,7.23989999999958e-07,-0.17710000000011,-1.7710000000011e-10,1.34226746422728e-08,-3.28340954867902e-12,1.89365542229805e-06,-4.63219623598685e-10,1.89365542229805,-0.000463219623598685,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508924,813708066,50276,0,"","2025-01-10","11:35:24",25812.602,527.22491,1986.5269,40.666,55.0003,29.3632,37.6488,0.00409188,12.1192,54.5005,-28.75,-0.524123,14.8143,161,2025-01-10 11:35:24,2025-01-10 11:35:24,"1",1.38333333333333,"v1","S4","Elevated",1.46582000000001,1.46582000000001e-06,0.145400000000109,1.45400000000109e-10,2.71761004214666e-08,2.69569592534157e-12,3.83397283265391e-06,3.80305664998631e-10,3.83397283265391,0.000380305664998631,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508925,813708066,50280,0,"","2025-01-10","11:35:25",25818.992,527.50073,1986.5562,40.6648,55.0003,29.3623,37.6488,0.00412626,12.1189,54.5005,-62.5,-0.524123,14.8143,163,2025-01-10 11:35:25,2025-01-10 11:35:25,"1",1.4,"v1","S4","Elevated",0.275819999999953,2.75819999999953e-07,0.0292999999999211,2.92999999999211e-11,5.11366471889291e-09,5.43217954692133e-13,7.21429907289038e-07,7.66365611033117e-11,0.721429907289038,7.66365611033117e-05,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508926,813708066,50284,0,"","2025-01-10","11:35:26",25826.582,528.52832,1986.7426,40.6652,55.0003,29.3632,37.6488,0.00413227,12.1192,54.5005,-31,-0.524123,14.8139,59,2025-01-10 11:35:26,2025-01-10 11:35:26,"1",1.41666666666667,"v1","S4","Elevated",1.02759000000003,1.02759000000003e-06,0.186400000000049,1.86400000000049e-10,1.90513767257205e-08,3.45583026467279e-12,2.68774620560978e-06,4.87544538897595e-10,2.68774620560978,0.000487544538897595,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
"DATA",1736508927,813708066,50288,0,"","2025-01-10","11:35:27",25832.557,530.91376,1986.9584,40.6664,55.0003,29.3636,37.6488,0.00408206,12.1188,54.5005,-5.75,-0.524123,14.8139,190,2025-01-10 11:35:27,2025-01-10 11:35:27,"1",1.43333333333333,"v1","S4","Elevated",2.38544000000002,2.38544000000002e-06,0.215799999999945,2.15799999999945e-10,4.42257282540717e-08,4.00090220555795e-12,6.23931461838832e-06,5.64442658229863e-10,6.23931461838832,0.000564442658229863,-1.5379885424737,2.50806878018298,4.04605732265668,FALSE,FALSE
